id,category,issued_date,address
99181,commercial_parking_lot,2020-01-17,toronto
99182,commercial_parking_lot,2020-01-29,toronto
99183,commercial_parking_lot,2020-01-29,toronto
99184,commercial_parking_lot,2020-01-17,toronto
99185,commercial_parking_lot,2020-01-17,toronto
99186,commercial_parking_lot,2020-01-17,toronto
99187,commercial_parking_lot,2020-01-17,toronto
99188,commercial_parking_lot,2019-12-20,toronto
99189,commercial_parking_lot,2020-01-28,toronto
99190,commercial_parking_lot,2020-12-16,toronto
99191,commercial_parking_lot,2020-02-03,toronto
99192,commercial_parking_lot,2020-02-19,toronto
99193,commercial_parking_lot,2020-02-06,toronto
99194,commercial_parking_lot,2020-03-10,toronto
99195,commercial_parking_lot,2020-02-24,toronto
99196,commercial_parking_lot,2020-02-24,toronto
99197,commercial_parking_lot,2020-02-11,toronto
99198,commercial_parking_lot,2020-09-10,toronto
99199,commercial_parking_lot,2020-03-02,toronto
99200,commercial_parking_lot,2020-08-13,toronto
99201,commercial_parking_lot,2020-09-10,toronto
99202,commercial_parking_lot,2020-03-02,toronto
99203,commercial_parking_lot,2020-03-02,toronto
99204,commercial_parking_lot,2020-03-02,toronto
99205,commercial_parking_lot,2020-02-03,toronto
99206,commercial_parking_lot,2020-02-03,toronto
99207,commercial_parking_lot,2020-03-02,toronto
99208,commercial_parking_lot,2020-03-02,toronto
99209,commercial_parking_lot,2020-03-02,toronto
99210,commercial_parking_lot,2020-02-24,toronto
99211,commercial_parking_lot,2021-07-28,toronto
99212,commercial_parking_lot,2020-03-04,toronto
99213,commercial_parking_lot,2020-03-09,toronto
99214,commercial_parking_lot,2020-03-12,toronto
99215,commercial_parking_lot,2021-01-27,toronto
99216,commercial_parking_lot,2020-03-12,toronto
99217,commercial_parking_lot,2020-10-20,toronto
99218,commercial_parking_lot,2020-09-15,toronto
99219,commercial_parking_lot,2020-09-30,toronto
99220,commercial_parking_lot,2020-09-30,toronto
99221,commercial_parking_lot,2020-09-15,toronto
99222,commercial_parking_lot,2020-12-18,toronto
99223,commercial_parking_lot,2020-10-06,toronto
99224,commercial_parking_lot,2020-12-15,toronto
99225,commercial_parking_lot,2020-11-18,toronto
99226,commercial_parking_lot,2021-01-20,toronto
99227,commercial_parking_lot,2020-12-10,toronto
99228,commercial_parking_lot,2021-02-04,toronto
99229,commercial_parking_lot,2021-02-16,toronto
99230,commercial_parking_lot,2021-02-11,toronto
99231,commercial_parking_lot,2021-02-11,toronto
99232,commercial_parking_lot,2021-02-11,toronto
99233,commercial_parking_lot,2021-01-19,toronto
99234,commercial_parking_lot,2021-03-29,toronto
99235,commercial_parking_lot,2021-01-19,toronto
99236,commercial_parking_lot,2021-01-08,toronto
99237,commercial_parking_lot,2021-01-19,toronto
99238,commercial_parking_lot,2021-01-19,toronto
99239,commercial_parking_lot,2021-01-19,toronto
99240,commercial_parking_lot,2021-02-11,toronto
99241,commercial_parking_lot,2021-03-26,toronto
99242,commercial_parking_lot,2021-01-25,toronto
99243,commercial_parking_lot,2021-01-21,toronto
99244,commercial_parking_lot,2021-01-21,toronto
99245,commercial_parking_lot,2021-03-19,toronto
99246,commercial_parking_lot,2021-03-19,toronto
99247,commercial_parking_lot,2021-03-24,toronto
99248,commercial_parking_lot,2021-04-17,toronto
99249,commercial_parking_lot,2021-06-16,toronto
99250,commercial_parking_lot,2021-04-01,toronto
99251,commercial_parking_lot,2021-06-16,toronto
99252,commercial_parking_lot,2021-06-16,toronto
99253,commercial_parking_lot,2021-06-16,toronto
99254,commercial_parking_lot,2021-04-29,toronto
99255,commercial_parking_lot,2021-04-01,toronto
99256,commercial_parking_lot,2021-04-17,toronto
99257,commercial_parking_lot,2021-05-14,toronto
99258,commercial_parking_lot,2022-01-06,toronto
99259,commercial_parking_lot,2021-06-09,toronto
99260,commercial_parking_lot,2021-05-28,toronto
99261,commercial_parking_lot,2021-05-28,toronto
99262,commercial_parking_lot,2021-05-28,toronto
99263,commercial_parking_lot,2021-06-04,toronto
99264,commercial_parking_lot,2021-07-06,toronto
99265,commercial_parking_lot,2021-05-20,toronto
99266,commercial_parking_lot,2021-07-06,toronto
99267,commercial_parking_lot,2021-06-19,toronto
99268,commercial_parking_lot,2021-08-05,toronto
99269,commercial_parking_lot,2021-07-06,toronto
99270,commercial_parking_lot,2021-07-06,toronto
99271,commercial_parking_lot,2021-08-03,toronto
99272,commercial_parking_lot,2021-09-10,toronto
99273,commercial_parking_lot,2021-08-20,toronto
99274,commercial_parking_lot,2021-09-10,toronto
99275,commercial_parking_lot,2021-12-06,toronto
99276,commercial_parking_lot,2021-09-15,toronto
99277,commercial_parking_lot,2021-10-05,toronto
99278,commercial_parking_lot,2022-02-08,toronto
99279,commercial_parking_lot,2021-10-25,toronto
99280,commercial_parking_lot,2021-11-11,toronto
99281,commercial_parking_lot,2021-10-25,toronto
99282,commercial_parking_lot,2021-11-11,toronto
99283,commercial_parking_lot,2021-10-13,toronto
99284,commercial_parking_lot,2021-10-13,toronto
99285,commercial_parking_lot,2021-10-13,toronto
99286,commercial_parking_lot,2021-10-13,toronto
99287,commercial_parking_lot,2021-10-13,toronto
99288,commercial_parking_lot,2021-10-13,toronto
99289,commercial_parking_lot,2021-10-13,toronto
99290,commercial_parking_lot,2021-10-13,toronto
99291,commercial_parking_lot,2021-11-11,toronto
99292,commercial_parking_lot,2021-11-11,toronto
99293,commercial_parking_lot,2021-10-13,toronto
99294,commercial_parking_lot,2021-09-15,toronto
99295,commercial_parking_lot,2022-02-01,toronto
99296,commercial_parking_lot,2021-09-25,toronto
99297,commercial_parking_lot,2021-10-01,toronto
99298,commercial_parking_lot,2021-10-18,toronto
99299,commercial_parking_lot,2021-10-13,toronto
99300,commercial_parking_lot,2022-01-25,toronto
99301,commercial_parking_lot,2021-09-30,toronto
99302,commercial_parking_lot,2021-10-13,toronto
99303,commercial_parking_lot,2021-11-04,toronto
99304,commercial_parking_lot,2021-11-04,toronto
99305,commercial_parking_lot,2021-11-11,toronto
99306,commercial_parking_lot,2021-11-11,toronto
99307,commercial_parking_lot,2021-11-11,toronto
99308,commercial_parking_lot,2021-11-11,toronto
99309,commercial_parking_lot,2021-11-11,toronto
99310,commercial_parking_lot,2022-04-13,toronto
99311,commercial_parking_lot,2022-05-05,toronto
99312,commercial_parking_lot,2022-03-18,toronto
99313,commercial_parking_lot,2022-03-18,toronto
99314,commercial_parking_lot,2022-03-30,toronto
99315,commercial_parking_lot,2022-03-24,toronto
99316,commercial_parking_lot,2022-01-31,toronto
99317,commercial_parking_lot,2022-03-14,toronto
99318,commercial_parking_lot,2022-02-25,toronto
99319,commercial_parking_lot,2022-02-10,toronto
99320,commercial_parking_lot,2022-02-02,toronto
99321,commercial_parking_lot,2022-02-10,toronto
99322,commercial_parking_lot,2022-02-10,toronto
99323,commercial_parking_lot,2022-02-17,toronto
99324,commercial_parking_lot,2022-02-17,toronto
99325,commercial_parking_lot,2022-02-17,toronto
99326,commercial_parking_lot,2022-02-17,toronto
99327,commercial_parking_lot,2022-02-17,toronto
99328,commercial_parking_lot,2022-02-17,toronto
99329,commercial_parking_lot,2022-02-17,toronto
99330,commercial_parking_lot,2022-02-09,toronto
99331,commercial_parking_lot,2022-02-17,toronto
99332,commercial_parking_lot,2022-02-16,toronto
99333,commercial_parking_lot,2022-03-22,toronto
99334,commercial_parking_lot,2022-03-30,toronto
99335,commercial_parking_lot,2022-04-15,toronto
99336,commercial_parking_lot,2022-04-12,toronto
99337,commercial_parking_lot,2022-06-02,toronto
99338,commercial_parking_lot,2022-03-26,toronto
99339,commercial_parking_lot,2022-04-15,toronto
99340,commercial_parking_lot,2022-03-30,toronto
99341,commercial_parking_lot,2022-04-13,toronto
99342,commercial_parking_lot,2022-04-13,toronto
99343,commercial_parking_lot,2022-04-13,toronto
99344,commercial_parking_lot,2022-04-13,toronto
99345,commercial_parking_lot,2022-03-30,toronto
99346,commercial_parking_lot,2022-04-13,toronto
99347,commercial_parking_lot,2022-03-30,toronto
99348,commercial_parking_lot,2022-04-13,toronto
99349,commercial_parking_lot,2022-05-13,toronto
99350,commercial_parking_lot,2022-03-30,toronto
99351,commercial_parking_lot,2022-04-15,toronto
99352,commercial_parking_lot,2022-03-30,toronto
99353,commercial_parking_lot,2022-04-15,toronto
99354,commercial_parking_lot,2022-04-15,toronto
99355,commercial_parking_lot,2022-03-29,toronto
99356,commercial_parking_lot,2022-04-12,toronto
99357,commercial_parking_lot,2022-06-02,toronto
99358,commercial_parking_lot,2022-04-12,toronto
99359,commercial_parking_lot,2022-04-12,toronto
99360,commercial_parking_lot,2022-04-12,toronto
99361,commercial_parking_lot,2022-06-17,toronto
99362,commercial_parking_lot,2022-05-20,toronto
99363,commercial_parking_lot,2022-05-20,toronto
99364,commercial_parking_lot,2022-05-20,toronto
99365,commercial_parking_lot,2022-06-23,toronto
99366,commercial_parking_lot,2022-05-18,toronto
99367,commercial_parking_lot,2022-05-18,toronto
99368,commercial_parking_lot,2022-05-18,toronto
99369,commercial_parking_lot,2022-07-22,toronto
99370,commercial_parking_lot,2022-07-06,toronto
99371,commercial_parking_lot,2022-07-20,toronto
99372,commercial_parking_lot,2022-08-24,toronto
99373,commercial_parking_lot,2022-06-21,toronto
99374,commercial_parking_lot,2022-07-19,toronto
99375,commercial_parking_lot,2022-07-20,toronto
99376,commercial_parking_lot,2022-07-27,toronto
99377,commercial_parking_lot,2022-08-10,toronto
99378,commercial_parking_lot,2022-08-10,toronto
99379,commercial_parking_lot,2022-08-17,toronto
99380,commercial_parking_lot,2022-08-17,toronto
99381,commercial_parking_lot,2022-08-17,toronto
99382,commercial_parking_lot,2022-08-17,toronto
99383,commercial_parking_lot,2022-09-16,toronto
99384,commercial_parking_lot,2022-09-15,toronto
99385,commercial_parking_lot,2022-10-12,toronto
99386,commercial_parking_lot,2022-10-12,toronto
99387,commercial_parking_lot,2022-10-19,toronto
99388,commercial_parking_lot,2022-10-19,toronto
99389,commercial_parking_lot,2022-10-19,toronto
99390,commercial_parking_lot,2022-10-19,toronto
99391,commercial_parking_lot,2023-05-06,toronto
99392,commercial_parking_lot,2023-05-06,toronto
99393,commercial_parking_lot,2022-10-24,toronto
99394,commercial_parking_lot,2022-10-24,toronto
99395,commercial_parking_lot,2022-10-26,toronto
99396,commercial_parking_lot,2022-11-02,toronto
99397,commercial_parking_lot,2022-11-18,toronto
99398,commercial_parking_lot,2022-11-18,toronto
99399,commercial_parking_lot,2022-11-25,toronto
99400,commercial_parking_lot,2022-11-25,toronto
99401,commercial_parking_lot,2022-11-25,toronto
99402,commercial_parking_lot,2022-11-25,toronto
99403,commercial_parking_lot,2022-11-25,toronto
99404,commercial_parking_lot,2022-11-25,toronto
99405,commercial_parking_lot,2022-11-29,toronto
99406,commercial_parking_lot,2022-11-29,toronto
99407,commercial_parking_lot,2022-12-22,toronto
99408,commercial_parking_lot,2023-01-13,toronto
99409,commercial_parking_lot,2023-01-17,toronto
99410,commercial_parking_lot,2023-01-18,toronto
99411,commercial_parking_lot,2023-01-19,toronto
99412,commercial_parking_lot,2023-01-19,toronto
99413,commercial_parking_lot,2023-03-08,toronto
99414,commercial_parking_lot,2023-03-28,toronto
99415,commercial_parking_lot,2023-03-30,toronto
99416,commercial_parking_lot,2023-03-30,toronto
99417,commercial_parking_lot,2023-04-06,toronto
99418,commercial_parking_lot,2023-04-06,toronto
99419,commercial_parking_lot,2023-04-11,toronto
99420,commercial_parking_lot,2023-04-11,toronto
99421,commercial_parking_lot,2023-04-11,toronto
99422,commercial_parking_lot,2023-04-15,toronto
99423,commercial_parking_lot,2023-04-21,toronto
99424,commercial_parking_lot,2023-05-17,toronto
99425,commercial_parking_lot,2023-05-19,toronto
99426,commercial_parking_lot,2023-05-25,toronto
99427,commercial_parking_lot,2023-05-27,toronto
99428,commercial_parking_lot,2023-06-01,toronto
99429,commercial_parking_lot,2023-06-09,toronto
99430,commercial_parking_lot,2023-06-13,toronto
99431,commercial_parking_lot,2023-06-13,toronto
99432,commercial_parking_lot,2023-06-14,toronto
99433,commercial_parking_lot,2023-06-14,toronto
99434,commercial_parking_lot,2023-06-14,toronto
99435,commercial_parking_lot,2023-06-14,toronto
99436,commercial_parking_lot,2023-06-17,toronto
99437,commercial_parking_lot,2023-06-27,toronto
99438,commercial_parking_lot,2023-06-29,toronto
99439,commercial_parking_lot,2023-06-29,toronto
99440,commercial_parking_lot,2023-06-29,toronto
99441,commercial_parking_lot,2023-06-30,toronto
99442,commercial_parking_lot,2023-07-06,toronto
99443,commercial_parking_lot,2023-07-13,toronto
99444,commercial_parking_lot,2023-07-14,toronto
99445,commercial_parking_lot,2023-07-20,toronto
99446,commercial_parking_lot,2023-07-25,toronto
99447,commercial_parking_lot,2023-08-04,toronto
99448,commercial_parking_lot,2023-08-10,toronto
99449,commercial_parking_lot,2023-08-17,toronto
99450,commercial_parking_lot,2023-08-21,toronto
99451,commercial_parking_lot,2023-08-21,toronto
99452,commercial_parking_lot,2023-08-21,toronto
99453,commercial_parking_lot,2023-08-21,toronto
99454,commercial_parking_lot,2023-08-23,toronto
99455,commercial_parking_lot,2023-08-24,toronto
99456,commercial_parking_lot,2023-08-26,toronto
99457,commercial_parking_lot,2023-09-07,toronto
99458,commercial_parking_lot,2023-09-22,toronto
99459,commercial_parking_lot,2023-09-28,toronto
99460,commercial_parking_lot,2023-10-03,toronto
99461,commercial_parking_lot,2023-10-04,toronto
99462,commercial_parking_lot,2023-10-12,toronto
99463,commercial_parking_lot,2023-10-12,toronto
99464,commercial_parking_lot,2023-10-12,toronto
99465,commercial_parking_lot,2023-10-12,toronto
99466,commercial_parking_lot,2023-10-12,toronto
99467,commercial_parking_lot,2023-10-12,toronto
99468,commercial_parking_lot,2023-10-12,toronto
99469,commercial_parking_lot,2023-10-12,toronto
99470,commercial_parking_lot,2023-10-13,toronto
99471,commercial_parking_lot,2023-10-17,toronto
99472,commercial_parking_lot,2023-10-26,toronto
99473,commercial_parking_lot,2023-10-28,toronto
99474,commercial_parking_lot,2023-11-03,toronto
99475,commercial_parking_lot,2023-11-07,toronto
99476,commercial_parking_lot,2023-11-18,toronto
99477,commercial_parking_lot,2023-11-18,toronto
99478,commercial_parking_lot,2023-11-25,toronto
99479,commercial_parking_lot,2023-12-01,toronto
99480,commercial_parking_lot,2023-12-01,toronto
99481,commercial_parking_lot,2023-12-13,toronto
99482,commercial_parking_lot,2023-12-14,toronto
99483,commercial_parking_lot,2023-12-19,toronto
99484,commercial_parking_lot,2023-12-20,toronto
99485,commercial_parking_lot,2023-12-22,toronto
99486,commercial_parking_lot,2023-12-23,toronto
99496,other,2019-02-27,toronto
99497,other,2019-04-24,toronto
99498,other,2019-04-24,toronto
99499,other,2018-10-02,toronto
99500,other,2018-09-28,toronto
99501,other,2018-09-13,toronto
99502,other,2018-11-02,toronto
99503,other,2019-01-08,toronto
99504,other,2019-01-22,toronto
99505,other,2018-09-28,toronto
99506,other,2018-09-28,toronto
99507,other,2019-04-24,toronto
99508,other,2018-11-23,toronto
99509,other,2018-09-28,toronto
99510,other,2019-04-24,toronto
99511,other,2019-04-24,toronto
99512,other,2019-04-24,toronto
99513,other,2019-04-24,toronto
99514,other,2019-04-24,toronto
99515,other,2019-04-24,toronto
99516,other,2019-04-24,toronto
99517,other,2018-08-17,toronto
99518,other,2018-09-06,toronto
99519,other,2019-01-14,toronto
99520,other,2018-12-19,toronto
99521,other,2018-09-28,toronto
99522,other,2018-09-28,toronto
99523,other,2018-09-28,toronto
99524,other,2018-09-28,toronto
99525,other,2018-09-28,toronto
99526,other,2018-09-28,toronto
99527,other,2018-09-28,toronto
99528,other,2018-09-28,toronto
99529,other,2018-09-28,toronto
99530,other,2018-09-28,toronto
99531,other,2018-09-28,toronto
99532,other,2018-09-28,toronto
99533,other,2018-09-20,toronto
99534,other,2018-10-04,toronto
99535,other,2018-09-20,toronto
99536,other,2018-09-20,toronto
99537,other,2018-09-20,toronto
99538,other,2018-09-20,toronto
99539,other,2018-09-20,toronto
99540,other,2018-09-20,toronto
99541,other,2018-09-20,toronto
99542,other,2018-09-20,toronto
99543,other,2018-09-20,toronto
99544,other,2019-01-09,toronto
99545,other,2019-02-04,toronto
99546,other,2018-08-09,toronto
99547,other,2018-09-28,toronto
99548,other,2018-09-28,toronto
99549,other,2018-12-12,toronto
99550,other,2018-09-13,toronto
99551,other,2018-08-14,toronto
99552,other,2018-08-14,toronto
99553,other,2018-08-16,toronto
99554,other,2018-09-05,toronto
99555,other,2018-10-02,toronto
99556,other,2018-10-02,toronto
99557,other,2018-10-02,toronto
99558,other,2018-10-02,toronto
99559,other,2018-10-02,toronto
99560,other,2018-10-02,toronto
99561,other,2018-10-02,toronto
99562,other,2018-10-02,toronto
99563,other,2018-10-02,toronto
99564,other,2018-10-02,toronto
99565,other,2018-10-02,toronto
99566,other,2018-10-02,toronto
99567,other,2018-10-02,toronto
99568,other,2018-10-02,toronto
99569,other,2018-10-02,toronto
99570,other,2018-10-02,toronto
99571,other,2018-10-02,toronto
99572,other,2018-10-02,toronto
99573,other,2018-09-20,toronto
99574,other,2018-09-20,toronto
99575,other,2018-09-20,toronto
99576,other,2018-09-20,toronto
99577,other,2018-09-20,toronto
99578,other,2018-09-20,toronto
99579,other,2018-09-20,toronto
99580,other,2018-09-20,toronto
99581,other,2018-09-20,toronto
99582,other,2018-09-20,toronto
99583,other,2018-09-20,toronto
99584,other,2018-09-12,toronto
99585,other,2018-09-20,toronto
99586,other,2018-09-20,toronto
99587,other,2018-09-20,toronto
99588,other,2018-09-20,toronto
99589,other,2018-09-20,toronto
99590,other,2018-09-20,toronto
99591,other,2018-09-20,toronto
99592,other,2018-09-20,toronto
99593,other,2018-09-20,toronto
99594,other,2018-09-20,toronto
99595,other,2018-09-20,toronto
99596,other,2018-09-20,toronto
99597,other,2018-09-20,toronto
99598,other,2018-09-20,toronto
99599,other,2018-09-20,toronto
99600,other,2018-09-13,toronto
99601,other,2018-09-13,toronto
99602,other,2018-09-17,toronto
99603,other,2018-09-25,toronto
99604,other,2018-09-26,toronto
99605,other,2018-09-28,toronto
99606,other,2018-09-28,toronto
99607,other,2018-09-28,toronto
99608,other,2018-09-28,toronto
99609,other,2018-09-28,toronto
99610,other,2018-09-28,toronto
99611,other,2018-09-28,toronto
99612,other,2018-09-28,toronto
99613,other,2018-09-28,toronto
99614,other,2018-09-28,toronto
99615,other,2018-09-28,toronto
99616,other,2018-09-28,toronto
99617,other,2018-09-28,toronto
99618,other,2018-09-28,toronto
99619,other,2018-11-02,toronto
99620,other,2018-09-28,toronto
99621,other,2018-09-28,toronto
99622,other,2018-09-28,toronto
99623,other,2018-09-28,toronto
99624,other,2018-09-28,toronto
99625,other,2018-09-28,toronto
99626,other,2018-09-28,toronto
99627,other,2018-09-28,toronto
99628,other,2018-09-28,toronto
99629,other,2018-09-28,toronto
99630,other,2018-09-28,toronto
99631,other,2018-09-28,toronto
99632,other,2018-09-25,toronto
99633,other,2018-09-28,toronto
99634,other,2018-09-28,toronto
99635,other,2018-09-28,toronto
99636,other,2018-09-28,toronto
99637,other,2018-09-28,toronto
99638,other,2018-09-28,toronto
99639,other,2018-09-26,toronto
99640,other,2018-09-26,toronto
99641,other,2018-09-28,toronto
99642,other,2018-09-28,toronto
99643,other,2018-10-16,toronto
99644,other,2018-09-28,toronto
99645,other,2018-09-28,toronto
99646,other,2018-09-28,toronto
99647,other,2018-09-28,toronto
99648,other,2018-09-28,toronto
99649,other,2018-09-28,toronto
99650,other,2018-09-28,toronto
99651,other,2018-09-28,toronto
99652,other,2018-09-28,toronto
99653,other,2018-09-28,toronto
99654,other,2018-09-28,toronto
99655,other,2018-09-28,toronto
99656,other,2018-10-24,toronto
99657,other,2018-09-27,toronto
99658,other,2018-10-04,toronto
99659,other,2018-10-04,toronto
99660,other,2018-10-04,toronto
99661,other,2018-11-13,toronto
99662,other,2018-11-13,toronto
99663,other,2018-11-13,toronto
99664,other,2018-11-13,toronto
99665,other,2018-11-13,toronto
99666,other,2018-11-13,toronto
99667,other,2018-10-02,toronto
99668,other,2018-11-12,toronto
99669,other,2018-12-12,toronto
99670,other,2018-12-17,toronto
99671,other,2019-01-09,toronto
99672,other,2019-02-04,toronto
99673,other,2019-01-10,toronto
99674,other,2019-02-04,toronto
99675,other,2019-01-16,toronto
99676,other,2019-01-18,toronto
99677,other,2019-02-04,toronto
99678,other,2019-04-08,toronto
99679,other,2019-05-02,toronto
99680,other,2019-04-03,toronto
99681,other,2019-04-23,toronto
99682,other,2019-05-28,toronto
99689,other,2019-03-01,mississauga
99690,other,2021-10-05,toronto
99691,other,2022-01-06,toronto
99692,other,2018-06-21,toronto
99693,other,2019-10-04,mississauga
99694,other,2020-02-27,toronto
99698,other,2018-08-14,toronto
99699,other,2019-04-04,vancouver
99700,other,2020-02-13,toronto
99701,other,2020-09-14,toronto
99702,other,2020-10-29,toronto
99703,other,2020-11-18,toronto
99704,other,2020-11-30,newmarket
99705,other,2021-06-15,toronto
99706,other,2023-03-02,toronto
99820,other,2018-10-16,toronto
99828,other,2019-12-17,toronto
99831,other,2019-07-10,toronto
99832,other,2022-07-16,toronto
99843,other,2019-11-07,toronto
99844,other,2019-11-29,toronto
99845,other,2020-09-10,toronto
99846,other,2021-09-07,toronto
99847,other,2021-09-10,toronto
99848,other,2021-11-09,toronto
99849,other,2022-01-25,toronto
99850,other,2022-05-02,toronto
99851,other,2022-06-29,toronto
99852,other,2022-07-20,toronto
99853,other,2022-09-13,toronto
99854,other,2023-06-27,toronto
99855,other,2023-09-07,toronto
99856,other,2023-09-15,toronto
99999,other,2018-07-16,toronto
100000,other,2018-02-06,toronto
100091,other,2018-02-23,toronto
100092,other,2018-04-18,toronto
100093,other,2018-04-09,toronto
100094,other,2018-06-20,toronto
100102,other,2018-10-02,toronto
100103,other,2018-10-04,toronto
100106,other,2019-01-17,toronto
100107,other,2018-02-07,toronto
100109,other,2019-03-07,toronto
100110,other,2019-07-05,toronto
100119,other,2018-06-13,toronto
100120,other,2018-05-29,toronto
100121,other,2019-04-23,toronto
100122,other,2019-05-01,toronto
100123,other,2019-06-25,toronto
100124,other,2019-06-26,toronto
100125,other,2019-08-28,toronto
100128,other,2019-09-30,toronto
100130,other,2018-11-28,toronto
100135,other,2018-05-09,toronto
100136,other,2019-01-15,toronto
100137,other,2019-03-25,toronto
100138,other,2019-04-30,toronto
100139,other,2019-08-26,toronto
100147,other,2019-01-15,toronto
100148,other,2019-03-13,toronto
100149,other,2018-05-15,toronto
100152,other,2019-10-10,toronto
100154,other,2018-10-04,toronto
100155,other,2019-08-22,toronto
100159,other,2018-11-20,toronto
100160,other,2018-11-21,toronto
100161,other,2019-11-07,toronto
100162,other,2018-02-06,toronto
100163,other,2018-02-26,toronto
100164,other,2018-03-14,toronto
100167,other,2019-04-26,toronto
100173,other,2020-08-25,toronto
100174,other,2021-09-09,toronto
100175,other,2019-09-16,toronto
100176,other,2019-11-21,toronto
100177,other,2020-01-20,toronto
100178,other,2022-07-14,toronto
100179,other,2020-08-10,toronto
100180,other,2019-09-10,toronto
100186,other,2022-09-22,toronto
100189,other,2022-11-10,toronto
100223,other,2018-11-15,toronto
100224,other,2019-01-17,toronto
100225,other,2019-03-28,toronto
100226,other,2019-05-04,toronto
100227,other,2020-01-22,toronto
100228,other,2020-10-01,toronto
100229,other,2020-09-23,toronto
100230,other,2020-11-10,toronto
100231,other,2022-04-29,toronto
100232,other,2022-06-17,toronto
100233,other,2022-07-12,toronto
100234,other,2022-07-14,toronto
100235,other,2022-08-15,toronto
100236,other,2022-08-05,toronto
100237,other,2022-09-07,toronto
100238,other,2023-05-03,toronto
100239,other,2022-10-26,toronto
100240,other,2022-10-31,toronto
100241,other,2022-11-24,toronto
100242,other,2023-06-07,toronto
100243,other,2023-06-22,toronto
100244,other,2023-07-25,toronto
100245,other,2023-08-15,toronto
102731,other,2018-01-01,toronto
102732,other,2018-01-02,toronto
102733,other,2018-01-02,toronto
102734,other,2018-01-02,toronto
102735,other,2018-01-02,toronto
102736,other,2018-01-02,toronto
102737,other,2018-01-03,toronto
102738,other,2018-02-07,toronto
102739,other,2018-01-08,toronto
102740,other,2018-01-08,toronto
102741,other,2018-01-08,toronto
102742,other,2018-01-22,toronto
102743,other,2018-01-30,toronto
102744,other,2018-01-31,toronto
102745,other,2018-02-01,toronto
102746,other,2018-02-01,toronto
102747,other,2018-02-01,toronto
102748,other,2018-02-01,toronto
102749,other,2018-02-01,toronto
102750,other,2018-02-01,toronto
102751,other,2018-02-01,toronto
102752,other,2018-02-01,owen sound
102753,other,2018-02-01,toronto
102754,other,2018-02-01,toronto
102755,other,2018-02-02,toronto
102756,other,2018-02-02,toronto
102757,other,2018-02-03,toronto
102758,other,2018-02-05,toronto
102759,other,2018-02-06,toronto
102760,other,2018-02-06,toronto
102761,other,2018-02-06,toronto
102762,other,2018-02-06,toronto
102763,other,2018-02-06,toronto
102764,other,2018-02-06,toronto
102765,other,2018-02-06,toronto
102766,other,2018-02-06,toronto
102767,other,2018-02-06,toronto
102768,other,2018-02-06,toronto
102769,other,2018-02-06,toronto
102770,other,2018-02-07,toronto
102771,other,2018-02-08,toronto
102772,other,2018-02-08,toronto
102773,other,2018-02-08,toronto
102774,other,2018-02-12,toronto
102775,other,2018-02-16,toronto
102776,other,2018-02-21,toronto
102777,other,2018-02-22,toronto
102778,other,2018-02-23,toronto
102779,other,2018-03-01,toronto
102780,other,2018-03-01,toronto
102781,other,2018-03-01,toronto
102782,other,2018-03-01,toronto
102783,other,2018-03-02,toronto
102784,other,2018-03-02,toronto
102785,other,2018-03-05,toronto
102786,other,2018-03-06,toronto
102787,other,2018-03-06,toronto
102788,other,2018-03-06,toronto
102789,other,2018-03-06,toronto
102790,other,2018-03-07,toronto
102791,other,2018-03-07,toronto
102792,other,2018-03-09,toronto
102793,other,2018-03-12,toronto
102794,other,2018-03-12,toronto
102795,other,2018-03-12,toronto
102796,other,2018-03-13,toronto
102797,other,2018-03-15,toronto
102798,other,2018-03-15,toronto
102799,other,2018-03-15,toronto
102800,other,2018-03-15,toronto
102801,other,2018-03-18,toronto
102802,other,2018-03-18,toronto
102803,other,2018-04-20,toronto
102804,other,2018-03-21,toronto
102805,other,2018-03-21,toronto
102806,other,2018-03-23,toronto
102807,other,2018-03-27,toronto
102808,other,2018-03-29,toronto
102809,other,2018-03-29,toronto
102810,other,2018-04-02,toronto
102811,other,2018-04-02,toronto
102812,other,2018-04-02,toronto
102813,other,2018-04-02,toronto
102814,other,2018-04-02,toronto
102815,other,2018-04-02,toronto
102816,other,2018-04-02,toronto
102817,other,2018-04-02,toronto
102818,other,2018-04-03,toronto
102819,other,2018-04-03,toronto
102820,other,2018-04-03,toronto
102821,other,2018-04-03,toronto
102822,other,2018-04-03,toronto
102823,other,2018-04-03,toronto
102824,other,2018-04-03,toronto
102825,other,2018-04-03,toronto
102826,other,2018-04-03,toronto
102827,other,2018-04-03,toronto
102828,other,2018-04-03,toronto
102829,other,2018-04-03,toronto
102830,other,2018-04-03,toronto
102831,other,2018-04-04,toronto
102832,other,2018-04-05,toronto
102833,other,2018-04-05,toronto
102834,other,2018-04-05,toronto
102835,other,2018-04-05,toronto
102836,other,2018-04-06,toronto
102837,other,2018-04-09,toronto
102838,other,2018-04-11,toronto
102839,other,2018-04-11,toronto
102840,other,2018-04-12,toronto
102841,other,2018-04-16,toronto
102842,other,2018-04-18,toronto
102843,other,2018-04-20,toronto
102844,other,2018-05-01,toronto
102845,other,2018-05-01,toronto
102846,other,2018-05-05,toronto
102847,other,2018-05-09,toronto
102848,other,2018-05-09,toronto
102849,other,2018-05-09,toronto
102850,other,2018-05-09,toronto
102851,other,2018-05-09,toronto
102852,other,2018-05-09,toronto
102853,other,2018-05-09,toronto
